taxa_name,pectoral_fin,pelvic_fin,pectoral_inferred,pelvic_inferred,pectoral_propagated,pelvic_propagated,paired_fin
Austrolebias_adloffi,1,?,1,?,1,0,3
Gymnotus_coatesi,1,0,1,0,1,1,2
Corydoras_stenocephalus,1,?,2,?,0,0,3
Eustomias_vitiazi,?,1,?,1,0,1,3
Echiodon_rendahli,1,0,1,0,1,1,2
Schilbe_zairensis,1,?,1,?,1,0,3
Macropharyngodon_choati,1,?,1,?,1,0,3
Enophrys_diceraus,1,?,1,?,1,0,3
Scartella_springeri,1,?,1,?,1,0,3
Cranoglanis_caolangensis,1,?,2,?,1,0,3
Symphurus_ommaspilus,0,0,0,0,1,1,0
Chelidonichthys_spinosus,1,?,1,?,1,0,3
Profundulus_guatemalensis,1,?,2,?,1,0,3
Eustomias_binghami,?,1,?,1,0,1,3
Carapus_mourlani,1,0,1,0,1,1,2
Trichomycterus_itatiayae,1,?,2,?,0,0,3
Daector_reticulata,1,1,2,2,1,1,3
Misgurnus_fossilis,1,1,2,2,0,0,3
Brachysomophis_henshawi,?,0,?,0,0,1,2
Aguarunichthys_inpai,1,?,2,?,1,0,3
Microphis_spinachioides,?,0,?,0,0,1,2
Pseudomystus_moeschii,1,1,2,2,0,0,3
Farlowella_knerii,1,1,2,2,0,0,3
Sciades_proops,1,1,2,2,0,0,3
Anguilla_malgumora,1,0,1,0,1,1,2
Cyprinodon_diabolis,1,0,1,0,0,0,2
Caranx_melampygus,1,?,1,?,1,0,3
Lycodes_toyamensis,1,?,1,?,1,0,3
Pseudolaguvia_ribeiroi,1,1,2,2,0,0,3
Xiphias_gladius,1,0,1,0,0,0,2
Gorgasia_klausewitzi,0,0,0,0,1,1,0
Acanthurus_chronixis,1,1,1,1,1,1,3
Hybognathus_hankinsoni,1,1,2,2,0,0,3
Histiodraco_velifer,1,?,2,?,0,0,3
Gymnammodytes_cicerelus,1,?,1,?,1,0,3
Lalmohania_velutina,1,0,1,0,1,1,2
Citharichthys_minutus,1,?,2,?,1,0,3
Icelinus_fimbriatus,1,?,1,?,1,0,3
Sufflamen_albicaudatum,1,1,1,2,1,1,3
Gambusia_hispaniolae,1,?,2,?,1,0,3
Ammodytoides_leptus,1,?,1,?,1,0,3
Mastacembelus_signatus,1,?,1,?,0,0,3
Lepturacanthus_savala,1,0,2,0,1,1,2
Chaetostoma_stroumpoulos,1,?,2,?,1,0,3
Silurichthys_gibbiceps,1,?,1,?,1,0,3
Corydoras_ourastigma,1,?,2,?,1,0,3
Liparis_marmoratus,1,?,1,?,1,0,3
Listrura_boticario,1,0,1,0,0,0,2
Pimelodella_grisea,1,?,2,?,1,0,3
Megalonema_psammium,1,?,2,?,1,0,3
Lophiosilurus_alexandri,1,?,2,?,0,0,3
Pachycara_mesoporum,1,?,1,?,1,0,3
Letholycus_magellanicus,1,?,1,?,1,0,3
Magnisudis_prionosa,1,1,2,2,1,1,3
Aphyosemion_escherichi,1,?,2,?,1,0,3
Histiobranchus_bathybius,?,0,?,0,0,1,2
Anablepsoides_immaculatus,1,?,1,?,1,0,3
Aplocheilus_kirchmayeri,1,?,2,?,1,0,3
Glyptothorax_telchitta,1,1,2,2,0,0,3
Engyprosopon_hureaui,1,1,1,1,1,1,3
Ariosoma_mellissii,1,0,1,0,1,1,2
Baryancistrus_longipinnis,1,?,2,?,1,0,3
Xenophallus_umbratilis,1,?,2,?,1,0,3
Stegophilus_septentrionalis,1,?,1,?,1,0,3
Hippocampus_spinosissimus,?,0,?,0,0,1,2
Hemibagrus_hongus,1,?,2,?,1,0,3
Ecsenius_midas,1,?,1,?,1,0,3
Siphonognathus_attenuatus,1,?,1,?,1,0,3
Canthigaster_capistrata,1,1,1,2,1,1,3
Leptachirus_lorentz,?,1,?,1,0,1,3
Micronema_hexapterus,1,?,1,?,1,0,3
Saccopharynx_schmidti,1,0,1,0,1,1,2
Symphurus_oligomerus,0,0,0,0,1,1,0
Noturus_flavater,1,?,2,?,1,0,3
Phenacorhamdia_provenzanoi,1,?,2,?,1,0,3
Linkenchelys_multipora,?,0,?,0,0,1,2
Pterygoplichthys_etentaculatus,1,1,2,2,0,0,3
Poropanchax_rancureli,1,?,2,?,1,0,3
Limia_perugiae,1,?,2,?,1,0,3
Acrochordonichthys_falcifer,1,?,2,?,1,0,3
Engyprosopon_longipterum,1,1,1,1,1,1,3
Gephyrocharax_intermedius,?,1,?,2,0,0,3
Schilbe_banguelensis,1,?,1,?,1,0,3
Astyanax_altior,1,?,2,?,1,0,3
Trichomycterus_nigroauratus,1,?,1,?,1,0,3
Pseudancistrus_barbatus,1,1,2,2,0,0,3
Melamphaes_parvus,?,1,?,2,0,1,3
Scolecenchelys_japonica,?,0,?,0,0,1,2
Linophryne_argyresca,1,0,1,0,1,1,2
Aphyocheirodon_hemigrammus,?,1,?,2,0,0,3
Parapercis_simulata,1,?,2,?,1,0,3
Neblinichthys_roraima,1,1,2,2,0,0,3
Ostichthys_hypsipterygion,?,1,?,2,0,1,3
Gymnothorax_johnsoni,0,0,0,0,1,1,0
Ceratoscopelus_maderensis,?,1,?,2,0,1,3
Parapercis_sexfasciata,1,?,2,?,1,0,3
Canthigaster_margaritata,1,1,1,2,1,1,3
Melanostigma_atlanticum,1,?,1,?,1,0,3
Nybelinella_erikssoni,1,?,1,?,1,0,3
Patagonotothen_jordani,1,?,2,?,1,0,3
Pelagocephalus_marki,1,1,1,2,1,1,3
Linophryne_escaramosa,1,0,1,0,1,1,2
Pseudorhombus_tenuirastrum,1,?,2,?,1,0,3
Solea_senegalensis,?,1,?,1,0,1,3
Loricariichthys_maculatus,1,?,2,?,1,0,3
Cirripectes_variolosus,1,?,1,?,1,0,3
Clupeonella_engrauliformis,1,?,1,?,1,0,3
Maulisia_acuticeps,1,?,1,?,1,0,3
Pimelodella_megalura,1,?,2,?,1,0,3
Liparis_miostomus,1,?,1,?,1,0,3
Hemileiocassis_panjang,1,?,2,?,1,0,3
Cyprinodon_bifasciatus,1,?,1,?,1,0,3
Lappanella_guineensis,1,?,1,?,1,0,3
Schilbe_brevianalis,1,?,1,?,1,0,3
Dussumieria_elopsoides,1,?,1,?,1,0,3
Parataeniophorus_gulosus,?,1,?,2,0,1,3
Spatuloricaria_evansii,1,?,2,?,1,0,3
Gymnothorax_serratidens,0,0,0,0,1,1,0
Careproctus_maculosus,1,?,1,?,1,0,3
Brachygalaxias_bullocki,1,1,1,2,1,1,3
Macrocephenchelys_soela,?,0,?,0,0,1,2
Lepidotrigla_multispinosa,1,?,1,?,1,0,3
Gymnothorax_unicolor,0,0,0,0,1,1,0
Bathophilus_indicus,?,1,?,1,0,1,3
Olivaichthys_viedmensis,1,?,2,?,0,0,3
Corydoras_reynoldsi,1,?,2,?,1,0,3
Porichthys_oculofrenum,1,1,2,2,1,1,3
Liachirus_whitleyi,?,1,?,1,0,1,3
Pimelodus_pintado,1,?,2,?,1,0,3
Stigmatopora_nigra,?,0,?,0,0,1,2
Coris_debueni,1,?,1,?,1,0,3
Coris_nigrotaenia,1,?,1,?,1,0,3
Symphodus_ocellatus,1,1,2,2,1,1,3
Petroscirtes_ancylodon,1,?,1,?,1,0,3
Cottus_marginatus,1,?,1,?,1,0,3
Tribolodon_brandtii,1,?,2,?,1,0,3
Cottiusculus_schmidti,1,?,1,?,1,0,3
Brachirus_villosus,?,1,?,1,0,1,3
Scytalichthys_miurus,?,0,?,0,0,1,2
Saurida_suspicio,?,1,?,2,0,1,3
Oryzias_orthognathus,1,1,2,2,0,0,3
Parablennius_sierraensis,1,?,1,?,1,0,3
Potamorrhaphis_guianensis,1,?,1,?,1,0,3
Astyanax_maculisquamis,1,?,2,?,1,0,3
Ophichthus_menezesi,?,0,?,0,0,1,2
Polyspina_piosae,1,1,1,2,1,1,3
Allotoca_regalis,1,?,1,?,1,0,3
Schistura_spilota,1,1,2,1,0,0,3
Hypleurochilus_caudovittatus,1,?,1,?,1,0,3
Enchelycore_schismatorhynchus,0,0,0,0,1,1,0
Ecsenius_bicolor,1,?,1,?,1,0,3
Engyprosopon_kushimotoensis,1,1,1,1,1,1,3
Siphonognathus_tanyourus,1,?,1,?,1,0,3
Bembrops_quadrisella,1,?,2,?,1,0,3
Cetopsis_baudoensis,1,1,2,2,0,0,3
Paraluteres_prionurus,1,0,1,0,1,1,2
Clarias_batu,1,?,1,?,1,0,3
Adontosternarchus_devenanzii,1,0,1,0,1,1,2
Parabothus_filipes,1,1,1,1,1,1,3
Oneirodes_macronema,1,0,1,0,1,1,2
Pseudeutropius_brachypopterus,1,1,2,2,0,0,3
Cynoglossus_microlepis,0,0,0,0,1,1,0
Labroides_dimidiatus,1,?,1,?,1,0,3
Atopocottus_tribranchius,1,?,1,?,1,0,3
Exostoma_barakensis,1,?,2,?,1,0,3
Krusensterniella_multispinosa,1,?,1,?,1,0,3
Stephanolepis_auratus,1,0,1,0,1,1,2
Monognathus_jesse,0,0,0,0,1,1,0
Microctenopoma_nigricans,1,1,1,1,1,1,3
Eustomias_insularum,?,1,?,1,0,1,3
Bodianus_speciosus,1,?,1,?,1,0,3
Paraliparis_retrodorsalis,1,0,1,0,1,1,2
Austroglossus_pectoralis,?,1,?,1,0,1,3
Zoarchias_veneficus,1,?,1,?,1,0,3
Bathyclarias_longibarbis,1,?,1,?,1,0,3
Ilyodon_furcidens,1,?,1,?,1,0,3
Orestias_incae,1,?,1,?,1,0,3
Sardinops_sagax,1,?,1,?,1,0,3
Synodus_sanguineus,?,1,?,2,0,1,3
Lepidotrigla_dieuzeidei,1,?,1,?,1,0,3
Albula_esuncula,?,1,?,1,0,1,3
Myroconger_compressus,1,0,1,0,1,1,2
Farlowella_hahni,1,?,2,?,1,0,3
Sphoeroides_nitidus,1,1,1,2,1,1,3
Trichomycterus_bahianus,1,?,1,?,1,0,3
Cynopoecilus_melanotaenia,1,?,1,?,1,0,3
Nannobrachium_lineatum,?,1,?,2,0,1,3
Bellottia_galatheae,?,0,?,0,0,0,2
Austrolebias_patriciae,1,?,1,?,1,0,3
Adinia_xenica,1,?,2,?,1,0,3
Mystus_canarensis,1,?,2,?,1,0,3
Ethadophis_akkistikos,?,0,?,0,0,1,2
Rhinecanthus_assasi,1,1,1,2,1,1,3
Brachirus_heterolepis,?,1,?,1,0,1,3
Anablepsoides_iridescens,1,?,1,?,1,0,3
Cirrhilabrus_condei,1,1,2,2,1,1,3
Aphyosemion_elberti,1,?,2,?,1,0,3
Ostracion_immaculatus,1,1,1,2,1,1,3
Dekeyseria_amazonica,1,?,2,?,1,0,3
Potamorhina_laticeps,?,1,?,2,0,0,3
Pisodonophis_daspilotus,?,0,?,0,0,1,2
Anisochromis_straussi,1,1,1,1,1,1,3
Brycinus_macrolepidotus,1,1,2,1,0,0,3
Cyprinodon_variegatus,1,?,2,?,0,0,3
Spatuloricaria_lagoichthys,1,?,2,?,1,0,3
Sphoeroides_trichocephalus,1,1,1,2,1,1,3
Ilyodon_whitei,1,?,1,?,1,0,3
Arnoglossus_imperialis,1,1,1,1,1,1,3
Amblygaster_leiogaster,1,?,1,?,1,0,3
Phractura_gladysae,1,?,2,?,1,0,3
Liparis_liparis,1,?,2,?,0,0,3
Argopleura_magdalenensis,?,1,?,2,0,0,3
Aphanius_ginaonis,1,?,1,?,1,0,3
Ancistrus_bolivianus,1,?,2,?,1,0,3
Radulinus_vinculus,1,?,1,?,1,0,3
Marilyna_darwinii,1,1,1,2,1,1,3
Pictichromis_paccagnellae,1,?,1,?,1,0,3
Ancistrus_clementinae,1,?,2,?,1,0,3
Gambusia_lemaitrei,1,?,2,?,1,0,3
Clinostomus_elongatus,1,1,2,2,0,0,3
Chrosomus_oreas,1,1,2,2,0,0,3
Leucaspius_delineatus,?,1,?,2,0,0,3
Herklotsichthys_collettei,1,?,1,?,1,0,3
Lepidotrigla_eydouxii,1,?,1,?,1,0,3
Noturus_gyrinus,1,1,2,2,1,0,3
Synodontis_tourei,1,?,2,?,1,0,3
Lycenchelys_volki,1,?,1,?,1,0,3
Rineloricaria_strigilata,1,?,2,?,1,0,3
Meuschenia_hippocrepis,1,0,1,0,1,1,2
Poecilia_petenensis,1,?,2,?,1,0,3
Cynopotamus_argenteus,1,1,2,2,0,0,3
Oxycheilinus_digramma,1,?,1,?,1,0,3
Photonectes_parvimanus,?,1,?,1,0,1,3
Rhamdia_laticauda,1,1,2,2,0,0,3
Harttia_longipinna,1,?,2,?,1,0,3
Phyllopteryx_taeniolatus,?,0,?,0,0,1,2
Glyptothorax_buchanani,1,?,2,?,1,0,3
Chitala_chitala,1,?,1,?,1,0,3
Lasiancistrus_caucanus,1,1,2,2,0,0,3
Pogonophryne_immaculata,1,?,2,?,1,0,3
Lasiancistrus_schomburgkii,1,?,2,?,1,0,3
Thalassophryne_nattereri,1,1,2,2,1,1,3
Nemadoras_trimaculatus,1,?,2,?,1,0,3
Orestias_mundus,1,?,1,?,1,0,3
Corydoras_baderi,1,?,2,?,0,0,3
Hippichthys_cyanospilos,?,0,?,0,0,1,2
Sierrathrissa_leonensis,1,?,1,?,1,0,3
Cetopsis_sandrae,1,1,2,2,0,0,3
Scytalina_cerdale,1,0,2,0,0,0,2
Aphyonus_gelatinosus,1,?,1,?,1,0,3
Notropis_spectrunculus,1,1,2,2,0,0,3
Metavelifer_multiradiatus,1,1,2,2,1,1,3
Omobranchus_smithi,1,?,1,?,1,0,3
Careproctus_falklandicus,1,?,1,?,1,0,3
Gymnothorax_rueppellii,0,0,0,0,1,1,0
Notacanthus_abbotti,?,1,?,2,0,1,3
Cirrhilabrus_jordani,1,1,2,2,1,1,3
Scuticaria_okinawae,0,0,0,0,1,1,0
Llanolebias_stellifer,1,?,1,?,1,0,3
Arius_uncinatus,1,?,2,?,1,0,3
Pogonopoma_obscurum,1,?,2,?,1,0,3
Lampanyctus_alatus,?,1,?,2,0,1,3
Contusus_brevicaudus,1,1,1,2,1,1,3
Cynoglossus_macrophthalmus,0,0,0,0,1,1,0
Aphyosemion_georgiae,1,?,2,?,1,0,3
Poecilia_boesemani,1,?,2,?,1,0,3
Typhlobelus_macromycterus,1,0,1,0,0,0,2
Plataplochilus_miltotaenia,1,?,2,?,1,0,3
Synodontis_ansorgii,1,?,2,?,1,0,3
Kentrocapros_flavofasciatus,1,1,2,2,1,1,3
Leptorhamdia_marmorata,1,1,2,2,0,0,3
Batrachoides_goldmani,1,1,2,2,1,1,3
Hybopsis_rubrifrons,1,1,2,2,0,0,3
Pseudobagrus_tenuifurcatus,1,1,2,2,0,0,3
Chlidichthys_smithae,1,1,1,1,1,1,3
Glanidium_bockmanni,1,?,2,?,1,0,3
Trichomycterus_mirissumba,1,?,2,?,0,0,3
Careproctus_solidus,1,?,1,?,1,0,3
Euchilichthys_dybowskii,1,1,2,2,0,0,3
Parapercis_haackei,1,?,2,?,1,0,3
Eustomias_hypopsilus,?,1,?,1,0,1,3
Phalloceros_megapolos,1,?,2,?,1,0,3
Ageneiosus_atronasus,1,1,2,2,1,0,3
Ilisha_compressa,1,?,1,?,1,0,3
Compsura_gorgonae,?,1,?,2,0,0,3
Pampus_argenteus,1,0,1,0,1,1,2
Gymnammodytes_semisquamatus,1,?,1,?,1,0,3
Zaireichthys_dorae,1,?,2,?,1,0,3
Pimelodella_figueroai,1,?,2,?,1,0,3
Triglops_forficatus,1,?,1,?,1,0,3
Pogonophryne_macropogon,1,?,2,?,1,0,3
Epiplatys_sexfasciatus,1,?,2,?,1,0,3
Bathybagrus_tetranema,1,1,2,2,0,0,3
Bodianus_solatus,1,?,1,?,1,0,3
Iniistius_griffithsi,1,?,1,?,1,0,3
Paracheilinus_hemitaeniatus,1,1,2,2,1,1,3
Decapterus_macrosoma,1,?,1,?,1,0,3
Corniger_spinosus,?,1,?,2,0,1,3
Cryptarius_truncatus,1,1,2,2,0,0,3
Corydoras_multimaculatus,1,?,2,?,1,0,3
Noturus_nocturnus,1,?,2,?,1,0,3
Hemiancistrus_cerrado,1,?,2,?,1,0,3
Artediellus_ingens,1,?,1,?,1,0,3
Tetraodon_biocellatus,1,1,1,2,1,1,3
Ogcocephalus_notatus,1,?,2,?,1,0,3
Gymnothorax_vicinus,0,0,0,0,1,1,0
Pseudophichthys_splendens,?,0,?,0,0,1,2
Lepidotrigla_spiloptera,1,?,1,?,1,0,3
Leucogrammolycus_brychios,1,?,1,?,1,0,3
Soleichthys_maculosus,?,1,?,1,0,1,3
Foerschichthys_flavipinnis,1,?,2,?,1,0,3
Chlorophthalmus_mento,?,1,?,2,0,1,3
Engyprosopon_multisquama,1,1,1,1,1,1,3
Brycon_falcatus,1,1,2,2,0,0,3
Channa_asiatica,1,?,1,?,1,0,3
Nemadoras_hemipeltis,1,?,2,?,1,0,3
Notholebias_cruzi,1,?,1,?,1,0,3
Lepidotrigla_russelli,1,?,1,?,1,0,3
Aplocheilus_blockii,1,?,2,?,1,0,3
Arius_macracanthus,1,?,2,?,1,0,3
Oryzias_dancena,1,1,2,2,0,0,3
Carangoides_bajad,1,?,1,?,1,0,3
Careproctus_cactiformis,1,?,1,?,1,0,3
Lepidotrigla_pectoralis,1,?,1,?,1,0,3
Lycodes_rossi,1,?,1,?,1,0,3
Diaphus_faustinoi,?,1,?,2,0,1,3
Gymnothorax_castaneus,0,0,0,0,1,1,0
Orestias_crawfordi,1,?,1,?,1,0,3
Histiogamphelus_briggsii,?,0,?,0,0,1,2
Cetopsis_motatanensis,1,1,2,2,0,0,3
Evips_percinctus,?,0,?,0,0,1,2
Bathophilus_nigerrimus,?,1,?,1,0,1,3
Parabothus_chlorospilus,1,1,1,1,1,1,3
Psammphiletria_nasuta,1,?,2,?,1,0,3
Parapercis_maritzi,1,?,2,?,1,0,3
Arnoglossus_capensis,1,1,1,1,1,1,3
Pervagor_alternans,1,0,1,0,1,1,2
Uranoscopus_chinensis,1,?,2,?,1,0,3
Astyanax_mexicanus,1,1,2,1,0,0,3
Scolecenchelys_okamurai,?,0,?,0,0,1,2
Mystus_vittatus,1,1,2,2,0,0,3
Nannobrachium_cuprarium,1,1,2,2,0,0,3
Halichoeres_pictus,1,?,1,?,1,0,3
Chascanopsetta_crumenalis,1,1,1,1,1,1,3
Liparis_punctulatus,1,?,1,?,1,0,3
Lampichthys_procerus,?,1,?,2,0,1,3
Entomacrodus_chapmani,1,?,1,?,1,0,3
Schilbe_mystus,1,1,2,2,0,0,3
Neopagetopsis_ionah,1,1,2,2,0,0,3
Trachyrhamphus_bicoarctatus,?,0,?,0,0,1,2
Gymnothorax_meleagris,0,0,0,0,1,1,0
Pseudocaranx_dinjerra,1,?,1,?,1,0,3
Pseudomystus_heokhuii,1,?,2,?,1,0,3
Pygidianops_amphioxus,1,?,1,?,1,0,3
Histrio_histrio,1,1,1,1,1,1,3
Pseudancistrus_reus,1,?,2,?,1,0,3
Omobranchus_verticalis,1,?,1,?,1,0,3
Labropsis_australis,1,?,1,?,1,0,3
Acanthostracion_guineensis,1,1,1,2,1,1,3
Xystreurys_rasile,1,?,2,?,1,0,3
Gymnothorax_zonipectis,0,0,0,0,1,1,0
Bathyphylax_pruvosti,1,1,1,1,1,1,3
Halieutaea_hancocki,1,?,2,?,1,0,3
Uropterygius_marmoratus,0,0,0,0,1,1,0
Lophiocharon_trisignatus,1,1,1,1,1,1,3
Scoloplax_dicra,1,1,2,2,1,0,3
Melichthys_vidua,1,1,1,2,1,1,3
Liparis_frenatus,1,?,1,?,1,0,3
Synaptura_albomaculata,?,1,?,1,0,1,3
Optivus_agrammus,?,1,?,2,0,1,3
Pampus_chinensis,1,0,1,0,1,1,2
Ophichthus_cylindroideus,?,0,?,0,0,1,2
Cyprinodon_verecundus,1,?,1,?,1,0,3
Benthosema_glaciale,?,1,?,2,0,1,3
Apteronotus_brasiliensis,1,0,1,0,1,1,2
Dunckerocampus_baldwini,?,0,?,0,0,1,2
Cantherhines_fronticinctus,1,0,1,0,1,1,2
Myrichthys_magnificus,?,0,?,0,0,1,2
Rhamdia_itacaiunas,1,?,2,?,1,0,3
Symphurus_insularis,0,0,0,0,1,1,0
Encheloclarias_tapeinopterus,1,1,1,2,1,0,3
Radulinopsis_taranetzi,1,?,1,?,1,0,3
Gorgasia_galzini,0,0,0,0,1,1,0
Engyprosopon_filipennis,1,1,1,1,1,1,3
Liosomadoras_morrowi,1,?,2,?,1,0,3
Atlantirivulus_janeiroensis,1,?,1,?,1,0,3
Synapturichthys_kleinii,?,1,?,1,0,1,3
Petrocephalus_sauvagii,?,1,?,1,0,1,3
Neoopisthopterus_tropicus,1,0,1,0,1,0,2
Enophrys_lucasi,1,?,1,?,1,0,3
Rhinodoras_boehlkei,1,?,2,?,1,0,3
Pseudoxiphophorus_bimaculatus,1,?,2,?,1,0,3
Pseudocheilinus_dispilus,1,1,2,2,1,1,3
Cochlefelis_burmanicus,1,?,2,?,1,0,3
Tathicarpus_butleri,1,1,1,1,1,1,3
Pangasius_myanmar,1,?,2,?,1,0,3
Eustomias_longibarba,?,1,?,1,0,1,3
Laeops_guentheri,1,1,1,1,1,1,3
Arius_africanus,1,1,2,2,0,0,3
Sufflamen_fraenatum,1,1,1,2,1,1,3
Cetengraulis_edentulus,?,1,?,1,0,0,3
Lycenchelys_hureaui,1,0,1,0,1,0,2
Bagarius_rutilus,1,?,2,?,1,0,3
Bathycongrus_bleekeri,?,0,?,0,0,1,2
Herklotsichthys_castelnaui,1,?,1,?,1,0,3
Corydoras_delphax,1,?,2,?,1,0,3
Olyra_collettii,1,?,2,?,1,0,3
Symphurus_ocellaris,0,0,0,0,1,1,0
Laimosemion_tecminae,1,?,1,?,1,0,3
Lucania_goodei,1,?,2,?,1,0,3
Sanopus_reticulatus,1,1,2,2,1,1,3
Microcottus_sellaris,1,?,1,?,1,0,3
Pisodonophis_boro,?,0,?,0,0,1,2
Poecilia_caudofasciata,1,?,2,?,1,0,3
Epiplatys_ruhkopfi,1,?,2,?,1,0,3
Ogcocephalus_porrectus,1,?,2,?,1,0,3
Strongylura_incisa,1,?,1,?,1,0,3
Pteragogus_aurigarius,1,1,2,2,1,1,3
Paraliparis_balgueriasi,1,0,1,0,1,1,2
Luxilus_cornutus,1,?,2,?,0,0,3
Syngnathus_caribbaeus,?,0,?,0,0,1,2
Squaliforma_biseriata,1,?,2,?,1,0,3
Pseudomystus_siamensis,1,1,2,2,0,0,3
Ophichthus_roseus,?,0,?,0,0,1,2
Gymnelus_hemifasciatus,1,?,1,?,1,0,3
Psednos_microps,1,?,1,?,1,0,3
Rineloricaria_teffeana,1,1,2,2,0,0,3
Champsocephalus_gunnari,1,1,2,2,0,0,3
Algansea_popoche,1,1,2,2,0,0,3
Coelophrys_mollis,1,?,2,?,1,0,3
Hypomasticus_pachycheilus,?,1,?,2,0,0,3
Oxyconger_leptognathus,1,0,1,0,1,1,2
Clarias_salae,1,?,1,?,1,0,3
Prionotus_ruscarius,1,?,1,?,1,0,3
Rineloricaria_fallax,1,?,2,?,1,0,3
Batrichthys_albofasciatus,1,1,2,2,1,1,3
Nangra_bucculenta,1,?,2,?,1,0,3
Clupeonella_cultriventris,1,1,1,2,1,0,3
Frontilabrus_caeruleus,1,?,1,?,1,0,3
Gigantactis_longicirra,1,0,1,0,1,1,2
Notothenia_microlepidota,1,?,2,?,1,0,3
Sorosichthys_ananassa,?,1,?,2,0,1,3
Parablennius_intermedius,1,?,1,?,1,0,3
Trichomycterus_triguttatus,1,?,1,?,1,0,3
Alosa_vistonica,1,?,1,?,1,0,3
Halichoeres_maculipinna,1,?,1,?,1,0,3
Cetomimus_compunctus,1,0,2,0,1,1,2
Priapella_chamulae,1,?,2,?,1,0,3
Xenomystax_trucidans,?,0,?,0,0,1,2
Enchelycore_octaviana,0,0,0,0,1,1,0
Amphilophus_macracanthus,?,1,?,2,0,0,3
Hypsopanchax_jobaerti,1,?,2,?,1,0,3
Tetraodon_lineatus,1,1,1,2,1,1,3
Hemibagrus_velox,1,?,2,?,1,0,3
Lycodes_uschakovi,1,?,1,?,1,0,3
Satan_eurystomus,1,1,2,2,0,0,3
Platyurosternarchus_macrostomus,1,0,2,0,0,0,2
Melanorivulus_paracatuensis,1,?,1,?,1,0,3
Lamnostoma_orientalis,?,0,?,0,0,1,2
Symphurus_fasciolaris,0,0,0,0,1,1,0
Ituglanis_gracilior,1,?,1,?,1,0,3
Nothobranchius_eggersi,1,?,2,?,1,0,3
Notolepis_annulata,1,1,2,2,1,1,3
Rusichthys_plesiomorphus,1,?,1,?,1,0,3
Nanobagrus_armatus,1,1,2,2,1,0,3
Poecilia_maylandi,1,?,2,?,1,0,3
Paralichthys_adspersus,1,?,2,?,1,0,3
Clepticus_africanus,1,?,1,?,1,0,3
Heteroconger_hassi,0,0,0,0,1,1,0
Myctophum_selenops,?,1,?,2,0,1,3
Sciades_passany,1,?,2,?,1,0,3
Cottus_rhotheus,1,?,1,?,1,0,3
Jenynsia_eirmostigma,1,?,2,?,1,0,3
Pimelodella_boschmai,1,?,2,?,1,0,3
Hemerorhinus_opici,?,0,?,0,0,1,2
Chasmistes_cujus,?,1,?,2,0,0,3
Xyliphius_barbatus,1,?,2,?,1,0,3
Trigonolampa_miriceps,?,1,?,1,0,1,3
Channallabes_alvarezi,1,?,1,?,1,0,3
Lepidotrigla_kanagashira,1,?,1,?,1,0,3
Lepidotrigla_mulhalli,1,?,1,?,1,0,3
Batasio_fluviatilis,1,?,2,?,1,0,3
Cottus_hypselurus,1,?,1,?,1,0,3
Corydoras_melanistius,1,?,2,?,1,0,3
Ecsenius_kurti,1,?,1,?,1,0,3
Scartella_itajobi,1,?,1,?,1,0,3
Paraliparis_incognita,1,0,1,0,1,1,2
Symbolophorus_evermanni,?,1,?,2,0,1,3
Gymnothorax_nuttingi,0,0,0,0,1,1,0
Lophius_budegassa,1,?,2,?,1,0,3
Cnidoglanis_macrocephalus,1,1,2,2,1,0,3
Platydoras_brachylecis,1,?,2,?,1,0,3
Gavialiceps_bertelseni,1,0,1,0,1,1,2
Herklotsichthys_ovalis,1,?,1,?,1,0,3
Pseudotothyris_obtusa,1,?,2,?,0,0,3
Manonichthys_jamali,1,?,1,?,1,0,3
Congriscus_marquesaensis,?,0,?,0,0,1,2
Scolecenchelys_acutirostris,?,0,?,0,0,1,2
Genioliparis_kafanovi,1,?,1,?,1,0,3
Macrhybopsis_aestivalis,1,1,2,2,0,0,3
Brachyhypopomus_beebei,1,0,1,0,1,1,2
Ochmacanthus_batrachostomus,1,?,1,?,1,0,3
Poeciliopsis_monacha,1,?,2,?,1,0,3
Bulbonaricus_brucei,?,0,?,0,0,1,2
Orthosternarchus_tamandua,1,0,2,0,0,0,2
Fundulus_similis,1,?,2,?,1,0,3
Fundulus_lineolatus,1,?,2,?,1,0,3
Paraliparis_brunneus,1,0,1,0,1,1,2
Polymixia_busakhini,?,1,?,2,0,1,3
Symphurus_urospilus,0,0,0,0,1,1,0
Pimelodus_heraldoi,1,?,2,?,1,0,3
Doryrhamphus_japonicus,?,0,?,0,0,1,2
Ichthyapus_vulturis,?,0,?,0,0,1,2
Astroblepus_stuebeli,1,?,2,?,1,0,3
Parapteronotus_hasemani,1,0,2,0,0,0,2
Phallotorynus_victoriae,1,?,2,?,1,0,3
Callechelys_muraena,?,0,?,0,0,1,2
Encheliophis_vermicularis,1,0,1,0,1,1,2
Gnathophis_andriashevi,?,0,?,0,0,1,2
Corydoras_areio,1,?,2,?,1,0,3
Ulua_mentalis,1,?,1,?,1,0,3
Careproctus_batialis,1,?,1,?,1,0,3
Eustomias_bulbiramis,?,1,?,1,0,1,3
Vellitor_minutus,1,?,1,?,1,0,3
Gymnothorax_tile,0,0,0,0,1,1,0
Cetopsorhamdia_iheringi,1,1,2,2,0,0,3
Scopelosaurus_harryi,?,1,?,2,0,1,3
Lucania_parva,1,?,2,?,1,0,3
